scientific_name,taxon_level,taxon_rank,taxon_rank_source,source_species_count,path_depth_min,path_depth_max,example_species,example_classification_path
Cissus,higher_taxon,genus,path_depth,2,11,11,Cissus discolor,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Magnoliopsida|Vitales|Vitaceae|Vitoideae|Cisseae|Cissus|Cissus discolor
Citrus aurantium,higher_taxon,genus,path_depth,1,11,11,Citrus deliciosa,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Magnoliopsida|Sapindales|Rutaceae|Aurantioideae|Citrus|Citrus aurantium
Cixiidae,higher_taxon,family,suffix,1,11,11,Melandeva ocellata,Eukaryota|Animalia|Arthropoda|Hexapoda|Insecta|Hemiptera|Auchenorrhyncha|Fulgoromorpha|Delphacoidea|Cixiidae|Cixiinae|Brixiini|Melandeva|Melandeva ocellata
Claytosmunda claytoniana vestita,higher_taxon,genus,path_depth,1,11,11,Osmunda pilosa,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Polypodiopsida|Osmundales|Osmundaceae|Claytosmunda|Claytosmunda claytoniana|Claytosmunda claytoniana vestita
Clematis,higher_taxon,genus,path_depth,15,11,11,Clematis montana,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Magnoliopsida|Ranunculales|Ranunculaceae|Ranunculoideae|Anemoneae|Clematis|Clematis montana
Cleora,higher_taxon,genus,path_depth,3,11,11,Cleora alienaria,Eukaryota|Animalia|Arthropoda|Hexapoda|Insecta|Lepidoptera|Geometroidea|Geometridae|Ennominae|Cleora|Cleora alienaria
Cleridae,higher_taxon,family,suffix,2,11,16,Necrobia rufipes,Animalia|Bilateria|Protostomia|Ecdysozoa|Arthropoda|Hexapoda|Insecta|Pterygota|Neoptera|Holometabola|Coleoptera|Polyphaga|Cucujiformia|Cleroidea|Cleridae|Korynetinae|Necrobia|Necrobia rufipes
Clerodendrum,higher_taxon,genus,path_depth,11,11,11,Clerodendrum infortunatum,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Magnoliopsida|Lamiales|Lamiaceae|Ajugoideae|Clerodendreae|Clerodendrum|Clerodendrum infortunatum
Climacium,higher_taxon,genus,path_depth,1,11,11,Climacium dendroides,Eukaryota|Plantae|Bryobiotina|Bryophyta|Bryopsida|Bryidae|Hypnanae|Hypnales|Climaciaceae|Climacium|Climacium dendroides
Clivinini,higher_taxon,tribe,suffix,1,11,11,Clivina dentipes,Eukaryota|Animalia|Arthropoda|Hexapoda|Insecta|Coleoptera|Adephaga|Carabidae|Scaritinae|Clivinini|Clivinina|Semiclivina|Semiclivina|Semiclivina dentipes
Clostera,higher_taxon,genus,path_depth,1,11,11,Clostera anachoreta,Eukaryota|Animalia|Arthropoda|Hexapoda|Insecta|Lepidoptera|Noctuoidea|Notodontidae|Pygaerinae|Clostera|Clostera anachoreta
Cnaphalocrocis,higher_taxon,genus,path_depth,2,11,11,Cnaphalocrocis medinalis,Eukaryota|Animalia|Arthropoda|Hexapoda|Insecta|Lepidoptera|Pyraloidea|Crambidae|Spilomelinae|Cnaphalocrocis|Cnaphalocrocis medinalis
Cnidoscolus,higher_taxon,genus,path_depth,1,11,11,Cnidoscolus multilobus,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Magnoliopsida|Malpighiales|Euphorbiaceae|Crotonoideae|Manihoteae|Cnidoscolus|Cnidoscolus multilobus
Coccinellidae,higher_taxon,family,suffix,69,11,16,Coccinella septempunctata,Animalia|Bilateria|Protostomia|Ecdysozoa|Arthropoda|Hexapoda|Insecta|Pterygota|Neoptera|Holometabola|Coleoptera|Polyphaga|Cucujiformia|Coccinelloidea|Coccinellidae|Coccinellinae|Coccinellini|Coccinella|Coccinella septempunctata
Cocconeis,higher_taxon,genus,path_depth,1,11,11,Cocconeis placentula,Chromista|Harosa|Halvaria|Heterokonta|Ochrophyta|Bacillariophyceae|Bacillariophycidae|Achnanthales|Cocconeidaceae|Cocconeis|Cocconeis placentula
Cocculus,higher_taxon,genus,path_depth,1,11,11,Cocculus hirsutus,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Magnoliopsida|Ranunculales|Menispermaceae|Menispermoideae|Pachygoneae|Cocculus|Cocculus hirsutus
Codiaeinae,higher_taxon,subfamily,suffix,2,11,11,Codiaeum variegatum,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Magnoliopsida|Malpighiales|Euphorbiaceae|Crotonoideae|Codiaeae|Codiaeinae|Codiaeum|Codiaeum variegatum
Codonopsis,higher_taxon,genus,path_depth,4,11,11,Codonopsis thalictrifolia,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Magnoliopsida|Asterales|Campanulaceae|Campanuloideae|Cyanantheae|Codonopsis|Codonopsis thalictrifolia
Coeliccia,higher_taxon,genus,path_depth,1,11,11,Coeliccia renifera,Eukaryota|Animalia|Arthropoda|Hexapoda|Insecta|Odonata|Zygoptera|Coenagrionoidea|Platycnemididae|Coeliccia|Coeliccia renifera
Coenotephria,higher_taxon,genus,path_depth,1,11,11,Coenotephria ablutaria,Eukaryota|Animalia|Arthropoda|Hexapoda|Insecta|Lepidoptera|Geometroidea|Geometridae|Larentiinae|Coenotephria|Coenotephria ablutaria
Coffea,higher_taxon,genus,path_depth,3,11,11,Coffea arabica,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Magnoliopsida|Gentianales|Rubiaceae|Dialypetalanthoideae|Coffeeae|Coffea|Coffea arabica
Colebrookea,higher_taxon,genus,path_depth,1,11,11,Colebrookea oppositifolia,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Magnoliopsida|Lamiales|Lamiaceae|Lamioideae|Pogostemoneae|Colebrookea|Colebrookea oppositifolia
Coliadini,higher_taxon,tribe,suffix,1,11,11,Gonepteryx nepalensis,Animalia|Arthropoda|Hexapoda|Insecta|Pterygota|Lepidoptera|Papilionoidea|Pieridae|Coliadinae|Coliadini|Gonepterygina|Gonepteryx|Gonepteryx nepalensis
Collix,higher_taxon,genus,path_depth,1,11,11,Collix ghosha,Eukaryota|Animalia|Arthropoda|Hexapoda|Insecta|Lepidoptera|Geometroidea|Geometridae|Larentiinae|Collix|Collix ghosha
Colostygia,higher_taxon,genus,path_depth,1,11,11,Colostygia albigirata,Eukaryota|Animalia|Arthropoda|Hexapoda|Insecta|Lepidoptera|Geometroidea|Geometridae|Larentiinae|Colostygia|Colostygia albigirata
Colotini,higher_taxon,tribe,suffix,1,11,11,Pareronia hippia,Animalia|Arthropoda|Hexapoda|Insecta|Pterygota|Lepidoptera|Papilionoidea|Pieridae|Pierinae|Colotini|Pareronia|Pareronia hippia
Colquhounia,higher_taxon,genus,path_depth,1,11,11,Colquhounia coccinea,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Magnoliopsida|Lamiales|Lamiaceae|Lamioideae|Colquhounieae|Colquhounia|Colquhounia coccinea
Columbidae,higher_taxon,family,suffix,20,11,11,Spilopelia chinensis,Eukaryota|Animalia|Chordata|Vertebrata|Gnathostomata|Osteichthyes|Tetrapoda|Aves|Columbiformes|Columbidae|Columbinae|Spilopelia|Spilopelia chinensis
Columneinae,higher_taxon,subfamily,suffix,1,11,11,Chrysothemis pulchella,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Magnoliopsida|Lamiales|Gesneriaceae|Gesnerioideae|Gesnerieae|Columneinae|Chrysothemis|Chrysothemis pulchella
Colymbetini,higher_taxon,tribe,suffix,1,11,11,Rhantus suturalis,Eukaryota|Animalia|Arthropoda|Hexapoda|Insecta|Coleoptera|Adephaga|Dytiscidae|Colymbetinae|Colymbetini|Rhantus|Rhantus suturalis
Comastoma,higher_taxon,genus,path_depth,3,11,11,Comastoma pedunculatum,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Magnoliopsida|Gentianales|Gentianaceae|Gentianeae|Swertiinae|Comastoma|Comastoma pedunculatum
Combretinae,higher_taxon,subfamily,suffix,2,11,11,Combretum indicum,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Magnoliopsida|Myrtales|Combretaceae|Combretoideae|Combreteae|Combretinae|Combretum|Combretum indicum
Comibaena,higher_taxon,genus,path_depth,2,11,11,Comibaena cassidara,Eukaryota|Animalia|Arthropoda|Hexapoda|Insecta|Lepidoptera|Geometroidea|Geometridae|Geometrinae|Comibaena|Comibaena cassidara
Comostola,higher_taxon,genus,path_depth,4,11,11,Comostola hauensteini,Eukaryota|Animalia|Arthropoda|Hexapoda|Insecta|Lepidoptera|Geometroidea|Geometridae|Geometrinae|Comostola|Comostola hauensteini
Condica,higher_taxon,genus,path_depth,4,11,11,Condica illecta,Eukaryota|Animalia|Arthropoda|Hexapoda|Insecta|Lepidoptera|Noctuoidea|Noctuidae|Condicinae|Condica|Condica illecta
Conium,higher_taxon,genus,path_depth,1,11,11,Conium maculatum,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Magnoliopsida|Apiales|Apiaceae|Apioideae|Conieae|Conium|Conium maculatum
Conogethes,higher_taxon,genus,path_depth,1,11,11,Conogethes punctiferalis,Eukaryota|Animalia|Arthropoda|Hexapoda|Insecta|Lepidoptera|Pyraloidea|Crambidae|Pyraustinae|Conogethes|Conogethes punctiferalis
Conservula,higher_taxon,genus,path_depth,1,11,11,Conservula indica,Eukaryota|Animalia|Arthropoda|Hexapoda|Insecta|Lepidoptera|Noctuoidea|Noctuidae|Noctuinae|Conservula|Conservula indica
