taxon_name_original,CHECK,species,famille,genre,espece,taxon_name,phytochemical_diversity_full,div_group,Aternative,comm,Kind,SortScore,MatchType,EditDistance,ScientificName,MatchedName,MatchedCanonical,TaxonId,CurrentName,Synonym,DataSourceId,DataSourceTitle,ClassificationPath,Error
Sempervivum_calcareum_Jord,,Sempervivum_calcareum_Jord,Crassulaceae,,,Sempervivum calcareum Jord,,,,XX-0-NEU-19500482,,,,,Sempervivum calcareum Jord,,,,,,,,,
Bupleurum_ranunculoides_L_subsp_ranunculoides,,Bupleurum_ranunculoides_L_subsp_ranunculoides,Apiaceae,,,Bupleurum ranunculoides L subsp ranunculoides,,,,CH-0-NEU-20170064,,,,,Bupleurum ranunculoides L subsp ranunculoides,,,,,,,,,
Rosa_majalis_Herrm,,Rosa_majalis_Herrm,Rosaceae,,,Rosa majalis Herrm,,,,CH-0-NEU-20160059,,,,,Rosa majalis Herrm,,,,,,,,,
Bromus_hordeaceus_L_subsp_hordeaceus,,Bromus_hordeaceus_L_subsp_hordeaceus,Poaceae,,,Bromus hordeaceus L subsp hordeaceus,,,,CH-0-NEU-20170067,,,,,Bromus hordeaceus L subsp hordeaceus,,,,,,,,,
Abies_nebrodensis_LojaC_Mattei,,Abies_nebrodensis_LojaC_Mattei,Pinaceae,,,Abies nebrodensis LojaC Mattei,,,,IT-0-NEU-20170065,,,,,Abies nebrodensis LojaC Mattei,,,,,,,,,
Anchusa_azurea_MilL,,Anchusa_azurea_MilL,Boraginaceae,,,Anchusa azurea MilL,,,,XX-0-NEU-19980109,,,,,Anchusa azurea MilL,,,,,,,,,
Fibigia_clypeata_L_Medik_,,Fibigia_clypeata_L_Medik_,Brassicaceae,,,Fibigia clypeata L Medik ,,,,IT-0-NEU-20040161,,,,,Fibigia clypeata L Medik ,,,,,,,,,
Cerastium_arvense_L_subsp_arvense,,Cerastium_arvense_L_subsp_arvense,Caryophyllaceae,,,Cerastium arvense L subsp arvense,,,,XX-0-NEU-19500483,,,,,Cerastium arvense L subsp arvense,,,,,,,,,
Delphinium_consolida_L,,Delphinium_consolida_L,Ranunculaceae,,,Delphinium consolida L,,,,CH-0-NEU-20150114,,,,,Delphinium consolida L,,,,,,,,,
Aubrieta_deltoidea_L_DC,,Aubrieta_deltoidea_L_DC,Brassicaceae,,,Aubrieta deltoidea L DC,,,,XX-0-NEU-19500122,,,,,Aubrieta deltoidea L DC,,,,,,,,,
Genista_sylvestris_Scop,,Genista_sylvestris_Scop,Fabaceae,,,Genista sylvestris Scop,,,,HR-0-NEU-19980308,,,,,Genista sylvestris Scop,,,,,,,,,
Geranium_albanum_mBieb,,Geranium_albanum_mBieb,Geraniaceae,,,Geranium albanum mBieb,,,,XX-0-G-19780592,,,,,Geranium albanum mBieb,,,,,,,,,
Saxifraga_cuneata_Willd,,Saxifraga_cuneata_Willd,Saxifragaceae,,,Saxifraga cuneata Willd,,,,ES-0-NEU-19701910,,,,,Saxifraga cuneata Willd,,,,,,,,,
Rhaponticum_pulchrum_Fisch_and_CA_Mey,,Rhaponticum_pulchrum_Fisch_and_CA_Mey,NA,,,Rhaponticum pulchrum Fisch and CA Mey,,,,XX-0-G-19782363,,,,,Rhaponticum pulchrum Fisch and CA Mey,,,,,,,,,
Silene_zawadzkii_Herbich,,Silene_zawadzkii_Herbich,Caryophyllaceae,,,Silene zawadzkii Herbich,,,,XX-0-NEU-20210086,,,,,Silene zawadzkii Herbich,,,,,,,,,
Sedum_maximum_subsp_ruprechtii_Jalas_Soo,,Sedum_maximum_subsp_ruprechtii_Jalas_Soo,Crassulaceae,,,Sedum maximum subsp ruprechtii Jalas Soo,,,,XX-0-NEU-20160140,,,,,Sedum maximum subsp ruprechtii Jalas Soo,,,,,,,,,
Psephellus_Cass,,Psephellus_Cass,Compositae,,,Psephellus Cass,,,,XX-0-NEU-20160141,,,,,Psephellus Cass,,,,,,,,,
Luzula_nutans_VilL_Duval_Jouve,,Luzula_nutans_VilL_Duval_Jouve,Juncaceae,,,Luzula nutans VilL Duval Jouve,,,,ES-0-NEU-19900466,,,,,Luzula nutans VilL Duval Jouve,,,,,,,,,
Corylus_avellana_L,,Corylus_avellana_L,Betulaceae,,,Corylus avellana L,,,,CH-0-NEU-19500484,,,,,Corylus avellana L,,,,,,,,,
Narcissus_cyclamineus_DC_Tete_a_tete,,Narcissus_cyclamineus_DC_Tete_a_tete,Amaryllidaceae,,,Narcissus cyclamineus DC Tete a tete,,,,XX-0-NEU-20210447,,,,,Narcissus cyclamineus DC Tete a tete,,,,,,,,,
Crocus_flavus_Weston,,Crocus_flavus_Weston,Iridaceae,,,Crocus flavus Weston,,,,XX-0-NEU-20210448,,,,,Crocus flavus Weston,,,,,,,,,
Crocus_vernus_L_Hill_Jeanne_dArc,,Crocus_vernus_L_Hill_Jeanne_dArc,Iridaceae,,,Crocus vernus L Hill Jeanne dArc,,,,XX-0-NEU-20210449,,,,,Crocus vernus L Hill Jeanne dArc,,,,,,,,,
Crocus_vernus_L_Hill_King_of_the_Striped,,Crocus_vernus_L_Hill_King_of_the_Striped,Iridaceae,,,Crocus vernus L Hill King of the Striped,,,,XX-0-NEU-20210450,,,,,Crocus vernus L Hill King of the Striped,,,,,,,,,
Crocus_vernus_L_Hill_Flower_Record,,Crocus_vernus_L_Hill_Flower_Record,Iridaceae,,,Crocus vernus L Hill Flower Record,,,,XX-0-NEU-20210451,,,,,Crocus vernus L Hill Flower Record,,,,,,,,,
Narcissus_tazetta_L_Minnow,,Narcissus_tazetta_L_Minnow,Amaryllidaceae,,,Narcissus tazetta L Minnow,,,,XX-0-NEU-20210452,,,,,Narcissus tazetta L Minnow,,,,,,,,,
Crocus_chrysanthus_Herb_Romance,,Crocus_chrysanthus_Herb_Romance,Iridaceae,,,Crocus chrysanthus Herb Romance,,,,XX-0-NEU-20210453,,,,,Crocus chrysanthus Herb Romance,,,,,,,,,
Eranthis_cilicica_Schott_and_Kotschy,,Eranthis_cilicica_Schott_and_Kotschy,Ranunculaceae,,,Eranthis cilicica Schott and Kotschy,,,,XX-0-NEU-20210454,,,,,Eranthis cilicica Schott and Kotschy,,,,,,,,,
Chionodoxa_luciliae_Boiss_Alba,,Chionodoxa_luciliae_Boiss_Alba,NA,,,Chionodoxa luciliae Boiss Alba,,,,XX-0-NEU-20210455,,,,,Chionodoxa luciliae Boiss Alba,,,,,,,,,
Scilla_mischtschenkoana_Grossh,,Scilla_mischtschenkoana_Grossh,Asparagaceae,,,Scilla mischtschenkoana Grossh,,,,XX-0-NEU-20210456,,,,,Scilla mischtschenkoana Grossh,,,,,,,,,
Crocus_tommasinianus_Herb_Ruby_Giant,,Crocus_tommasinianus_Herb_Ruby_Giant,Iridaceae,,,Crocus tommasinianus Herb Ruby Giant,,,,XX-0-NEU-20210457,,,,,Crocus tommasinianus Herb Ruby Giant,,,,,,,,,
Puschkinia_scilloides_var_libanotica_ZucC_Boiss_Alba,,Puschkinia_scilloides_var_libanotica_ZucC_Boiss_Alba,Asparagaceae,,,Puschkinia scilloides var libanotica ZucC Boiss Alba,,,,XX-0-NEU-20210458,,,,,Puschkinia scilloides var libanotica ZucC Boiss Alba,,,,,,,,,
Chionodoxa_forbesii_Baker_Blue_Giant,,Chionodoxa_forbesii_Baker_Blue_Giant,NA,,,Chionodoxa forbesii Baker Blue Giant,,,,XX-0-NEU-20210459,,,,,Chionodoxa forbesii Baker Blue Giant,,,,,,,,,
Scilla_siberica_Haw,,Scilla_siberica_Haw,Asparagaceae,,,Scilla siberica Haw,,,,XX-0-NEU-20210460,,,,,Scilla siberica Haw,,,,,,,,,
Puschkinia_scilloides_var_libanotica_ZucC_Boiss,,Puschkinia_scilloides_var_libanotica_ZucC_Boiss,Asparagaceae,,,Puschkinia scilloides var libanotica ZucC Boiss,,,,XX-0-NEU-20210461,,,,,Puschkinia scilloides var libanotica ZucC Boiss,,,,,,,,,
Muscari_MilL_White,,Muscari_MilL_White,Asparagaceae,,,Muscari MilL White,,,,XX-0-NEU-20210462,,,,,Muscari MilL White,,,,,,,,,
Ferula_communis_L,,Ferula_communis_L,Apiaceae,,,Ferula communis L,,,,ES-0-VAL-49-04,,,,,Ferula communis L,,,,,,,,,
Santolina_pinnata_Viv,,Santolina_pinnata_Viv,Compositae,,,Santolina pinnata Viv,,,,IT-0-BONN-32092,,,,,Santolina pinnata Viv,,,,,,,,,
Bituminaria_bituminosa_L_CH_Stirt,,Bituminaria_bituminosa_L_CH_Stirt,Fabaceae,,,Bituminaria bituminosa L CH Stirt,,,,XX-0-NEU-20200344,,,,,Bituminaria bituminosa L CH Stirt,,,,,,,,,
Catananche_caerulea_L,,Catananche_caerulea_L,Compositae,,,Catananche caerulea L,,,,XX-0-NEU-20200382,,,,,Catananche caerulea L,,,,,,,,,
Cistus_laurifolius_L,,Cistus_laurifolius_L,Cistaceae,,,Cistus laurifolius L,,,,XX-0-NEU-20200219,,,,,Cistus laurifolius L,,,,,,,,,
Lonicera_implexa_Aiton,,Lonicera_implexa_Aiton,Caprifoliaceae,,,Lonicera implexa Aiton,,,,ES-0-ALCA-2006-0615,,,,,Lonicera implexa Aiton,,,,,,,,,
Polygonatum_multiflorum_L_AlL,,Polygonatum_multiflorum_L_AlL,Asparagaceae,,,Polygonatum multiflorum L AlL,,,,CH-0-NEU-20120005,,,,,Polygonatum multiflorum L AlL,,,,,,,,,
Convallaria_majalis_L,,Convallaria_majalis_L,Asparagaceae,,,Convallaria majalis L,,,,CH-0-NEU-20120006,,,,,Convallaria majalis L,,,,,,,,,
Corylus_avellana_L,,Corylus_avellana_L,Betulaceae,,,Corylus avellana L,,,,CH-0-NEU-20120007,,,,,Corylus avellana L,,,,,,,,,
Geum_urbanum_L,,Geum_urbanum_L,Rosaceae,,,Geum urbanum L,,,,CH-0-NEU-20120011,,,,,Geum urbanum L,,,,,,,,,
Crataegus_laevigata_Poir_DC,,Crataegus_laevigata_Poir_DC,Rosaceae,,,Crataegus laevigata Poir DC,,,,CH-0-NEU-20120008,,,,,Crataegus laevigata Poir DC,,,,,,,,,
Hieracium_pilosella_auct,,Hieracium_pilosella_auct,Compositae,,,Hieracium pilosella auct,,,,CH-0-NEU-20120009,,,,,Hieracium pilosella auct,,,,,,,,,
Chelidonium_majus_L,,Chelidonium_majus_L,Papaveraceae,,,Chelidonium majus L,,,,CH-0-NEU-20120010,,,,,Chelidonium majus L,,,,,,,,,
Sempervivum_tectorum_L,,Sempervivum_tectorum_L,Crassulaceae,,,Sempervivum tectorum L,,,,XX-0-NEU-19500486,,,,,Sempervivum tectorum L,,,,,,,,,
Taxus_baccata_L,,Taxus_baccata_L,Taxaceae,,,Taxus baccata L,,,,XX-0-NEU-20120013,,,,,Taxus baccata L,,,,,,,,,
Silene_alpestris_Jacq,,Silene_alpestris_Jacq,Caryophyllaceae,,,Silene alpestris Jacq,,,,XX-0-NEU-19500487,,,,,Silene alpestris Jacq,,,,,,,,,
Helianthemum_nummularium,,Helianthemum_nummularium,Cistaceae,,,Helianthemum nummularium,,,,CH-0-NEU-20170012,,,,,Helianthemum nummularium,,,,,,,,,
Dianthus_giganteus_dUrv,,Dianthus_giganteus_dUrv,Caryophyllaceae,,,Dianthus giganteus dUrv,,,,XX-0-NEU-20200310,,,,,Dianthus giganteus dUrv,,,,,,,,,
Ruta_graveolens_L,,Ruta_graveolens_L,Rutaceae,,,Ruta graveolens L,,,,XX-0-NEU-19500488,,,,,Ruta graveolens L,,,,,,,,,
Alchemilla_mollis_Buser_Rothm,,Alchemilla_mollis_Buser_Rothm,Rosaceae,,,Alchemilla mollis Buser Rothm,,,,XX-0-NEU-19500489,,,,,Alchemilla mollis Buser Rothm,,,,,,,,,
Helleborus_niger_L,,Helleborus_niger_L,Ranunculaceae,,,Helleborus niger L,,,,XX-0-NEU-19500490,,,,,Helleborus niger L,,,,,,,,,
Ruscus_aculeatus_L,,Ruscus_aculeatus_L,Asparagaceae,,,Ruscus aculeatus L,,,,XX-0-NEU-19500491,,,,,Ruscus aculeatus L,,,,,,,,,
Aristolochia_clematitis_L,,Aristolochia_clematitis_L,Aristolochiaceae,,,Aristolochia clematitis L,,,,XX-0-NEU-19500492,,,,,Aristolochia clematitis L,,,,,,,,,
Artemisia_vulgaris_L,,Artemisia_vulgaris_L,Compositae,,,Artemisia vulgaris L,,,,XX-0-NEU-19500493,,,,,Artemisia vulgaris L,,,,,,,,,
Veronica_austriaca_L,,Veronica_austriaca_L,Plantaginaceae,,,Veronica austriaca L,,,,XX-0-NEU-19500494,,,,,Veronica austriaca L,,,,,,,,,
Narcissus_pseudonarcissus_subsp_moschatus_L_Baker,,Narcissus_pseudonarcissus_subsp_moschatus_L_Baker,Amaryllidaceae,,,Narcissus pseudonarcissus subsp moschatus L Baker,,,,ES-0-NEU-1988752,,,,,Narcissus pseudonarcissus subsp moschatus L Baker,,,,,,,,,
Saxifraga_marginata_Sternb,,Saxifraga_marginata_Sternb,Saxifragaceae,,,Saxifraga marginata Sternb,,,,XX-0-NEU-20150070,,,,,Saxifraga marginata Sternb,,,,,,,,,
Saxifraga_longifolia_Lapeyr_subsp_longifolia,,Saxifraga_longifolia_Lapeyr_subsp_longifolia,Saxifragaceae,,,Saxifraga longifolia Lapeyr subsp longifolia,,,,XX-0-NEU-19860021,,,,,Saxifraga longifolia Lapeyr subsp longifolia,,,,,,,,,
Stachys_tymphaea_Hausskn,,Stachys_tymphaea_Hausskn,Lamiaceae,,,Stachys tymphaea Hausskn,,,,XX-0-NEU-19500495,,,,,Stachys tymphaea Hausskn,,,,,,,,,
Cistus_laurifolius,,Cistus_laurifolius,Cistaceae,,,Cistus laurifolius,,,,XX-0-NEU-19500496,,,,,Cistus laurifolius,,,,,,,,,
Arabis_ciliata_Clairv,,Arabis_ciliata_Clairv,Brassicaceae,,,Arabis ciliata Clairv,,,,CH-0-NEU-20190092,,,,,Arabis ciliata Clairv,,,,,,,,,
Muscari_neglectum_Guss,,Muscari_neglectum_Guss,Asparagaceae,,,Muscari neglectum Guss,,,,CH-0-NEU-20150124,,,,,Muscari neglectum Guss,,,,,,,,,
Potentilla_neumanniana_Rchb,,Potentilla_neumanniana_Rchb,Rosaceae,,,Potentilla neumanniana Rchb,,,,CH-0-NEU-20150125,,,,,Potentilla neumanniana Rchb,,,,,,,,,
Narcissus_assoanus_Dufour,,Narcissus_assoanus_Dufour,Amaryllidaceae,,,Narcissus assoanus Dufour,,,,XX-0-NEU-19500145,,,,,Narcissus assoanus Dufour,,,,,,,,,
Silene_coronaria_L_Clairv,,Silene_coronaria_L_Clairv,Caryophyllaceae,,,Silene coronaria L Clairv,,,,XX-0-NEU-19500497,,,,,Silene coronaria L Clairv,,,,,,,,,
Sedum_sexangulare_L,,Sedum_sexangulare_L,Crassulaceae,,,Sedum sexangulare L,,,,XX-0-NEU-20150126,,,,,Sedum sexangulare L,,,,,,,,,
Salix_helvetica_VilL,,Salix_helvetica_VilL,Salicaceae,,,Salix helvetica VilL,,,,XX-0-NEU-20170055,,,,,Salix helvetica VilL,,,,,,,,,
Abies_cephalonica_Loudon,,Abies_cephalonica_Loudon,Pinaceae,,,Abies cephalonica Loudon,,,,XX-0-NEU-20170100,,,,,Abies cephalonica Loudon,,,,,,,,,
Hedera_helix_L,,Hedera_helix_L,Araliaceae,,,Hedera helix L,,,,XX-0-NEU-20150127,,,,,Hedera helix L,,,,,,,,,
Abies_nordmanniana_Steven_Spach,,Abies_nordmanniana_Steven_Spach,Pinaceae,,,Abies nordmanniana Steven Spach,,,,XX-0-NEU-20170101,,,,,Abies nordmanniana Steven Spach,,,,,,,,,
Nepeta_grandiflora_mBieb,,Nepeta_grandiflora_mBieb,Lamiaceae,,,Nepeta grandiflora mBieb,,,,RU-0-M-2013/1285,,,,,Nepeta grandiflora mBieb,,,,,,,,,
Pinus_sylvestris_L,,Pinus_sylvestris_L,Pinaceae,,,Pinus sylvestris L,,,,XX-0-NEU-20170102,,,,,Pinus sylvestris L,,,,,,,,,
Aquilegia_atrata_W_D_J_Koch,,Aquilegia_atrata_W_D_J_Koch,Ranunculaceae,,,Aquilegia atrata W D J Koch,,,,XX-0-NEU-20200447,,,,,Aquilegia atrata W D J Koch,,,,,,,,,
Betula_pendula_Roth,,Betula_pendula_Roth,Betulaceae,,,Betula pendula Roth,,,,XX-0-NEU-20210469,,,,,Betula pendula Roth,,,,,,,,,
Fagus_sylvatica_L,,Fagus_sylvatica_L,Fagaceae,,,Fagus sylvatica L,,,,XX-0-NEU-20180078,,,,,Fagus sylvatica L,,,,,,,,,
Abelia_�grandiflora_Andre_Rehder,,Abelia_�grandiflora_Andre_Rehder,Caprifoliaceae,,,Abelia �grandiflora Andre Rehder,,,,XX-0-NEU-19500498,,,,,Abelia �grandiflora Andre Rehder,,,,,,,,,
Taxodium_distichum_L_Rich,,Taxodium_distichum_L_Rich,Cupressaceae,,,Taxodium distichum L Rich,,,,XX-0-NEU-19500499,,,,,Taxodium distichum L Rich,,,,,,,,,
Pinus_nigra_J_fArnold,,Pinus_nigra_J_fArnold,Pinaceae,,,Pinus nigra J fArnold,,,,XX-0-NEU-19500500,,,,,Pinus nigra J fArnold,,,,,,,,,
Thuja_plicata_D_Don,,Thuja_plicata_D_Don,Cupressaceae,,,Thuja plicata D Don,,,,XX-0-NEU-19500501,,,,,Thuja plicata D Don,,,,,,,,,
Aesculus_hippocastanum_L,,Aesculus_hippocastanum_L,Sapindaceae,,,Aesculus hippocastanum L,,,,XX-0-NEU-19500502,,,,,Aesculus hippocastanum L,,,,,,,,,
Malus_toringo_Siebold_Carriere,,Malus_toringo_Siebold_Carriere,Rosaceae,,,Malus toringo Siebold Carriere,,,,JP-0-NEU-19880004,,,,,Malus toringo Siebold Carriere,,,,,,,,,
Ligustrum_obtusifolium_Siebold_and_ZucC,,Ligustrum_obtusifolium_Siebold_and_ZucC,Oleaceae,,,Ligustrum obtusifolium Siebold and ZucC,,,,JP-0-NEU-19880005,,,,,Ligustrum obtusifolium Siebold and ZucC,,,,,,,,,
Callicarpa_japonica_Thunb,,Callicarpa_japonica_Thunb,Lamiaceae,,,Callicarpa japonica Thunb,,,,JP-0-NEU-19880006,,,,,Callicarpa japonica Thunb,,,,,,,,,
Lonicera_elisae_Franch,,Lonicera_elisae_Franch,Caprifoliaceae,,,Lonicera elisae Franch,,,,CN-0-NEU-19900004,,,,,Lonicera elisae Franch,,,,,,,,,
Hypericum_patulum_var_henryi_Veitch_ex_Bean,,Hypericum_patulum_var_henryi_Veitch_ex_Bean,Hypericaceae,,,Hypericum patulum var henryi Veitch ex Bean,,,,CN-0-NEU-19740003,,,,,Hypericum patulum var henryi Veitch ex Bean,,,,,,,,,
Cornus_florida_L,,Cornus_florida_L,Cornaceae,,,Cornus florida L,,,,US-0-NEU-19780002,,,,,Cornus florida L,,,,,,,,,
